person_slug,person_name,rank,title,year,review_url,nyt_id,imdb_id
mel-brooks,Mel Brooks,10,The Pianist,2002,https://www.nytimes.com/2002/12/27/movies/film-review-surviving-the-warsaw-ghetto-against-steep-odds.html,nphbo73i85,tt0253474
daniel-bruhl,Daniel Brühl,1,A Chiara,2022,https://www.nytimes.com/2022/05/26/movies/a-chiara-review.html,5133b7aa33,tt14324296
daniel-bruhl,Daniel Brühl,2,A Prophet,2010,https://www.nytimes.com/2010/02/26/movies/26prophet.html,nqzk9vt0e0,tt1235166
daniel-bruhl,Daniel Brühl,3,Another Round,2020,https://www.nytimes.com/2020/12/03/movies/another-round-review.html,cwlqfh7vb0,tt10288566
daniel-bruhl,Daniel Brühl,4,Boyhood,2014,https://www.nytimes.com/2014/07/11/movies/movie-review-linklaters-boyhood-is-a-model-of-cinematic-realism.html,prsrxcz8tg,tt1065073
daniel-bruhl,Daniel Brühl,5,Force Majeure,2014,https://www.nytimes.com/2014/10/24/movies/force-majeure-a-dark-swedish-comedy.html,4os51o93lq,tt2121382
daniel-bruhl,Daniel Brühl,6,In the Mood for Love,2001,https://www.nytimes.com/2000/09/30/movies/film-festival-review-just-next-door-neighbors-till-love-breaches-walls.html,twijmf0sa4,tt0118694
daniel-bruhl,Daniel Brühl,7,No Country for Old Men,2007,https://www.nytimes.com/2007/11/09/movies/09coun.html,ha9llvm7f1,tt0477348
daniel-bruhl,Daniel Brühl,8,Talk to Her,2002,https://www.nytimes.com/2002/10/12/movies/film-festival-review-a-time-when-loyalty-overrides-love.html,042q36fk7v,tt0287467
daniel-bruhl,Daniel Brühl,9,The White Ribbon,2009,https://www.nytimes.com/2009/12/30/movies/30white.html,fqnzfne002,tt1149362
daniel-bruhl,Daniel Brühl,10,The Zone of Interest,2023,https://www.nytimes.com/2023/12/14/movies/the-zone-of-interest-review.html,r0vhfqcw49,tt7160372
carter-burwell,Carter Burwell,1,Aftersun,2022,https://www.nytimes.com/2022/10/20/movies/aftersun-review.html,mwhp6szq1r,tt19770238
carter-burwell,Carter Burwell,2,Amour,2012,https://www.nytimes.com/2012/12/19/movies/michael-hanekes-amour-with-jean-louis-trintignant.html,cw0ik5bfl7,tt1602620
carter-burwell,Carter Burwell,3,Eternal Sunshine of the Spotless Mind,2004,https://www.nytimes.com/2004/03/19/movies/film-review-washing-that-girl-out-of-his-head.html,hn59fguprk,tt0338013
carter-burwell,Carter Burwell,4,Moon,2009,https://www.nytimes.com/2009/06/12/movies/12moon.html,cu5df4tcd5,tt1182345
carter-burwell,Carter Burwell,5,Moonlight,2016,https://www.nytimes.com/2016/10/21/movies/moonlight-review.html,cihf2ofyv8,tt4975722
carter-burwell,Carter Burwell,6,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
carter-burwell,Carter Burwell,7,Paprika,2006,https://www.nytimes.com/2007/05/25/movies/25papr.html,4887a61ebf,tt0851578
carter-burwell,Carter Burwell,8,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
carter-burwell,Carter Burwell,9,Team America: World Police,2004,https://www.nytimes.com/2004/10/15/movies/moral-guidance-from-class-clowns.html,2imovnapsu,tt0372588
carter-burwell,Carter Burwell,10,The Lives of Others,2006,https://www.nytimes.com/2007/02/09/movies/09live.html,b0v2rwoxpm,tt0405094
nuri-bilge-ceylan,Nuri Bilge Ceylan,1,About Endlessness,2021,https://www.nytimes.com/2021/04/29/movies/about-endlessness-review.html,26e8e10529,tt6817944
nuri-bilge-ceylan,Nuri Bilge Ceylan,2,No Country for Old Men,2007,https://www.nytimes.com/2007/11/09/movies/09coun.html,ha9llvm7f1,tt0477348
nuri-bilge-ceylan,Nuri Bilge Ceylan,3,"Oslo, August 31st",2011,https://www.nytimes.com/2012/05/25/movies/oslo-august-31st-directed-by-joachim-trier.html,vhzebpcxgm,tt1736633
nuri-bilge-ceylan,Nuri Bilge Ceylan,4,Outside Satan,2013,https://www.nytimes.com/2013/01/18/movies/hors-satan-directed-by-bruno-dumont.html,oq6urhk4an,tt1666168
nuri-bilge-ceylan,Nuri Bilge Ceylan,5,Silent Light,2008,https://www.nytimes.com/2008/09/24/movies/24sile.html,m9of3tgsqh,tt0841925
nuri-bilge-ceylan,Nuri Bilge Ceylan,6,The Death of Mr. Lazarescu,2006,https://www.nytimes.com/2006/04/26/movies/the-death-of-mr-lazarescu-tells-a-modern-hospital-tale.html,omequnumba,tt0456149
nuri-bilge-ceylan,Nuri Bilge Ceylan,7,The Turin Horse,2012,https://www.nytimes.com/2012/02/10/movies/the-turin-horse-from-bela-tarr.html,fc23e26ff7,tt1316540
nuri-bilge-ceylan,Nuri Bilge Ceylan,8,Uncle Boonmee Who Can Recall His Past Lives,2011,https://www.nytimes.com/2011/03/02/movies/02uncle.html,zrpay5yr7l,tt1588895
nuri-bilge-ceylan,Nuri Bilge Ceylan,9,Unknown Pleasures,2003,https://www.nytimes.com/2002/09/28/movies/new-york-film-festival-reviews-chasing-a-dream-but-getting-nowhere.html,n4n340zed9,tt0318025
nuri-bilge-ceylan,Nuri Bilge Ceylan,10,Zama,2018,https://www.nytimes.com/2018/04/12/movies/review-zama-lucrecia-martel.html,4ad3dc2955,tt3409848
jemaine-clement,Jemaine Clement,1,A Girl Walks Home Alone at Night,2014,https://www.nytimes.com/2014/11/21/arts/sheila-vand-in-a-girl-walks-home-alone-at-night.html,pl607cc0ua,tt2326554
jemaine-clement,Jemaine Clement,2,Hunt for the Wilderpeople,2016,https://www.nytimes.com/2016/06/24/movies/hunt-for-the-wilderpeople-review.html,vvffs2mj0i,tt4698684
jemaine-clement,Jemaine Clement,3,Inglourious Basterds,2009,https://www.nytimes.com/2009/08/21/movies/21inglourious.html,jhgeiiho9u,tt0361748
jemaine-clement,Jemaine Clement,4,Let the Right One In,2008,https://www.nytimes.com/2008/10/24/movies/24righ.html,xu2cc23mdh,tt1139797
jemaine-clement,Jemaine Clement,5,Mirai,2018,https://www.nytimes.com/2018/11/29/movies/mirai-review.html,ejrro9s1cj,tt6900448
jemaine-clement,Jemaine Clement,6,Pan's Labyrinth,2006,https://www.nytimes.com/2006/12/29/movies/29laby.html,wvzo97wr0s,tt0457430
jemaine-clement,Jemaine Clement,7,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
jemaine-clement,Jemaine Clement,8,The Boy and the Beast,2015,https://www.nytimes.com/2016/03/04/movies/the-boy-and-the-beast-review.html,860485c9ec,tt4272866
jemaine-clement,Jemaine Clement,9,The Boy and the Heron,2023,https://www.nytimes.com/2023/11/21/movies/the-boy-and-the-heron-review-hayao-miyazaki.html,f15w17u9hk,tt6587046
jemaine-clement,Jemaine Clement,10,The Royal Tenenbaums,2002,https://www.nytimes.com/2001/12/14/movies/film-review-please-do-not-feed-or-annoy-the-woebegone-prodigies.html,mekvvwdru8,tt0265666
toni-collette,Toni Collette,1,City of God,2003,https://www.nytimes.com/2003/01/17/movies/film-review-boys-soldiering-in-an-army-of-crime.html,gz7w8418tp,tt0317248
toni-collette,Toni Collette,2,Cold War,2018,https://www.nytimes.com/2018/12/20/movies/cold-war-review.html,pue5ul5l5m,tt6543652
toni-collette,Toni Collette,3,Eternal Sunshine of the Spotless Mind,2004,https://www.nytimes.com/2004/03/19/movies/film-review-washing-that-girl-out-of-his-head.html,hn59fguprk,tt0338013
toni-collette,Toni Collette,4,Lady Bird,2017,https://www.nytimes.com/2017/10/31/movies/lady-bird-review-greta-gerwig-saoirse-ronan.html,6dhtfr1pev,tt4925292
toni-collette,Toni Collette,5,Melancholia,2011,https://www.nytimes.com/2011/11/11/movies/lars-von-triers-melancholia-review.html,cwn10tts3u,tt1527186
toni-collette,Toni Collette,6,Parasite,2019,https://www.nytimes.com/2019/10/10/movies/parasite-review.html,6ypgkf80fn,tt6751668
toni-collette,Toni Collette,7,Roma,2018,https://www.nytimes.com/2018/11/20/movies/roma-review.html,sytbcvl6i1,tt6155172
toni-collette,Toni Collette,8,Sing Sing,2024,https://www.nytimes.com/2024/07/11/movies/sing-sing-review.html,2afnh2ostx,tt28479262
toni-collette,Toni Collette,9,The Great Beauty,2013,https://www.nytimes.com/2013/11/15/movies/the-great-beauty-starring-toni-servillo.html,tgjf0l42sd,tt2358891
toni-collette,Toni Collette,10,The Intouchables,2012,https://www.nytimes.com/2012/05/25/movies/the-intouchables-arrives-from-france.html,2i3aya503d,tt1675434
sofia-coppola,Sofia Coppola,1,Aftersun,2022,https://www.nytimes.com/2022/10/20/movies/aftersun-review.html,mwhp6szq1r,tt19770238
sofia-coppola,Sofia Coppola,2,American Psycho,2000,https://www.nytimes.com/2000/04/14/movies/film-review-murderer-fiend-but-well-dressed.html,93kwv8nr8s,tt0144084
sofia-coppola,Sofia Coppola,3,Force Majeure,2014,https://www.nytimes.com/2014/10/24/movies/force-majeure-a-dark-swedish-comedy.html,4os51o93lq,tt2121382
sofia-coppola,Sofia Coppola,4,Get Out,2017,https://www.nytimes.com/2017/02/23/movies/get-out-review-jordan-peele.html,g6672bzd9f,tt5052448
sofia-coppola,Sofia Coppola,5,In the Mood for Love,2001,https://www.nytimes.com/2000/09/30/movies/film-festival-review-just-next-door-neighbors-till-love-breaches-walls.html,twijmf0sa4,tt0118694
sofia-coppola,Sofia Coppola,6,Parasite,2019,https://www.nytimes.com/2019/10/10/movies/parasite-review.html,6ypgkf80fn,tt6751668
sofia-coppola,Sofia Coppola,7,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
sofia-coppola,Sofia Coppola,8,The Incredibles,2004,https://www.nytimes.com/2004/11/05/movies/being-super-in-suburbia-is-no-picnic.html,zjerx51znd,tt0317705
sofia-coppola,Sofia Coppola,9,The White Ribbon,2009,https://www.nytimes.com/2009/12/30/movies/30white.html,fqnzfne002,tt1149362
sofia-coppola,Sofia Coppola,10,The Zone of Interest,2023,https://www.nytimes.com/2023/12/14/movies/the-zone-of-interest-review.html,r0vhfqcw49,tt7160372
gia-coppola,Gia Coppola,1,Behind the Candelabra,2013,https://www.nytimes.com/2013/05/25/arts/television/behind-the-candelabra-starring-michael-douglas-on-hbo.html,tm8jlsa6t4,tt1291580
gia-coppola,Gia Coppola,2,"Bloody Nose, Empty Pockets",2020,https://www.nytimes.com/2020/07/09/movies/bloody-nose-empty-pockets-review.html,0kbqm3sncz,tt11392114
gia-coppola,Gia Coppola,3,Fish Tank,2010,https://www.nytimes.com/2010/01/15/movies/15fish.html,dk2or5ytmu,tt1232776
gia-coppola,Gia Coppola,4,Frances Ha,2013,https://www.nytimes.com/2013/05/17/movies/frances-ha-with-greta-gerwig.html,jcaqnwagq5,tt2347569
gia-coppola,Gia Coppola,5,Pineapple Express,2008,https://www.nytimes.com/2008/08/06/movies/06pine.html,8uh7hmq97t,tt0910936
gia-coppola,Gia Coppola,6,Senna,2011,https://www.nytimes.com/2011/08/12/movies/senna-documentary-on-racecar-driver-review.html,38p9uh9tvk,tt1424432
gia-coppola,Gia Coppola,7,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
gia-coppola,Gia Coppola,8,Tangerine,2015,https://www.nytimes.com/2015/07/10/movies/review-tangerine-a-madcap-buddy-picture-about-transgender-prostitutes.html,a253lijcv5,tt3824458
gia-coppola,Gia Coppola,9,The Social Network,2010,https://www.nytimes.com/2010/09/24/movies/24nyffsocial.html,l4ug56nz0f,tt1285016
gia-coppola,Gia Coppola,10,The Virgin Suicides,2000,https://www.nytimes.com/2000/04/21/movies/film-review-evanescent-trees-and-sisters-in-an-enchanted-1970-s-suburb.html,oxu7gptjrf,tt0159097
brian-cox,Brian Cox,1,American Utopia,2020,https://www.nytimes.com/2020/10/15/movies/david-byrnes-american-utopia-review.html,65d2b6b388,tt11874226
brian-cox,Brian Cox,2,Eternal Sunshine of the Spotless Mind,2004,https://www.nytimes.com/2004/03/19/movies/film-review-washing-that-girl-out-of-his-head.html,hn59fguprk,tt0338013
brian-cox,Brian Cox,3,Leviathan,2014,https://www.nytimes.com/2014/12/25/movies/leviathan-turns-on-a-modern-day-job.html,9zv5tjreea,tt2802154
brian-cox,Brian Cox,4,Million Dollar Baby,2004,https://www.nytimes.com/2004/12/15/movies/3-people-seduced-by-the-bloody-allure-of-the-ring.html,uatrex32qb,tt0405159
brian-cox,Brian Cox,5,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
brian-cox,Brian Cox,6,No Country for Old Men,2007,https://www.nytimes.com/2007/11/09/movies/09coun.html,ha9llvm7f1,tt0477348
brian-cox,Brian Cox,7,The Grand Budapest Hotel,2014,https://www.nytimes.com/2014/03/07/movies/wes-andersons-grand-budapest-hotel-is-a-complex-caper.html,3lzvrdy9io,tt2278388
brian-cox,Brian Cox,8,The Lives of Others,2006,https://www.nytimes.com/2007/02/09/movies/09live.html,b0v2rwoxpm,tt0405094
brian-cox,Brian Cox,9,The Shape of Water,2017,https://www.nytimes.com/2017/11/30/movies/the-shape-of-water-review-guillermo-del-toro.html,et8ui7qht9,tt5580390
brian-cox,Brian Cox,10,The White Ribbon,2009,https://www.nytimes.com/2009/12/30/movies/30white.html,fqnzfne002,tt1149362
julie-dash,Julie Dash,1,Amores Perros,2001,https://www.nytimes.com/2000/10/05/movies/film-festival-review-mexico-3-stories-array-lives-united-car-wreck.html,a6l3k6w2re,tt0245712
julie-dash,Julie Dash,2,Capernaum,2018,https://www.nytimes.com/2018/12/13/movies/capernaum-review.html,ez4oc2nxq6,tt8267604
julie-dash,Julie Dash,3,Carlos,2010,https://www.nytimes.com/2010/10/15/movies/15carlos.html,347588f2f5,tt1321865
julie-dash,Julie Dash,4,City of God,2003,https://www.nytimes.com/2003/01/17/movies/film-review-boys-soldiering-in-an-army-of-crime.html,gz7w8418tp,tt0317248
julie-dash,Julie Dash,5,"Crouching Tiger, Hidden Dragon",2000,https://www.nytimes.com/2000/10/09/movies/film-festival-review-action-fans-be-prepared-for-heart-and-feminism.html,061nzpgfe9,tt0190332
julie-dash,Julie Dash,6,In the Mood for Love,2001,https://www.nytimes.com/2000/09/30/movies/film-festival-review-just-next-door-neighbors-till-love-breaches-walls.html,twijmf0sa4,tt0118694
julie-dash,Julie Dash,7,Nickel Boys,2024,https://www.nytimes.com/2024/12/12/movies/nickel-boys-review.html,d8ab4bcb3a,tt23055660
julie-dash,Julie Dash,8,The Lives of Others,2006,https://www.nytimes.com/2007/02/09/movies/09live.html,b0v2rwoxpm,tt0405094
julie-dash,Julie Dash,9,The Royal Tenenbaums,2002,https://www.nytimes.com/2001/12/14/movies/film-review-please-do-not-feed-or-annoy-the-woebegone-prodigies.html,mekvvwdru8,tt0265666
julie-dash,Julie Dash,10,The Woman King,2022,https://www.nytimes.com/2022/09/15/movies/the-woman-king-review-viola-davis.html,61s7z5frrg,tt8093700
lena-dunham,Lena Dunham,1,Fish Tank,2010,https://www.nytimes.com/2010/01/15/movies/15fish.html,dk2or5ytmu,tt1232776
lena-dunham,Lena Dunham,2,Funny People,2009,https://www.nytimes.com/2009/07/31/movies/31funny.html,7yg926r5t0,tt1201167
lena-dunham,Lena Dunham,3,Let the Right One In,2008,https://www.nytimes.com/2008/10/24/movies/24righ.html,xu2cc23mdh,tt1139797
lena-dunham,Lena Dunham,4,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
lena-dunham,Lena Dunham,5,Mustang,2015,https://www.nytimes.com/2015/11/20/movies/review-in-mustang-turkish-sisters-and-traditions-clash.html,oxt4unlnic,tt3966404
lena-dunham,Lena Dunham,6,Portrait of a Lady on Fire,2019,https://www.nytimes.com/2019/12/05/movies/portrait-of-a-lady-on-fire-review.html,ctwip64rof,tt8613070
lena-dunham,Lena Dunham,7,Shame,2011,https://www.nytimes.com/2011/12/02/movies/shame-directed-by-steve-mcqueen-review.html,ed5502319e,tt1723811
lena-dunham,Lena Dunham,8,The Broken Circle Breakdown,2012,https://www.nytimes.com/2013/11/01/movies/the-broken-circle-breakdown-by-felix-van-groeningen.html,3wrki2xgwm,tt2024519
lena-dunham,Lena Dunham,9,The Souvenir,2019,https://www.nytimes.com/2019/05/16/movies/the-souvenir-review.html,bltvmcoe2o,tt6920356
lena-dunham,Lena Dunham,10,The Worst Person in the World,2021,https://www.nytimes.com/2022/02/03/movies/the-worst-person-in-the-world-review.html,8o2ghg6y0u,tt10370710
ava-duvernay,Ava DuVernay,1,Bal,2011,https://www.nytimes.com/2011/03/25/movies/a-sons-quest-with-nature-as-a-guide.html,ae11e499ee,tt1571724
ava-duvernay,Ava DuVernay,2,Brokeback Mountain,2005,https://www.nytimes.com/2005/12/09/movies/riding-the-high-country-finding-and-losing-love.html,riii25wj1z,tt0388795
ava-duvernay,Ava DuVernay,3,Children of Men,2006,https://www.nytimes.com/2006/12/25/movies/25chil.html,wserm1vbyd,tt0206634
ava-duvernay,Ava DuVernay,4,In the Mood for Love,2001,https://www.nytimes.com/2000/09/30/movies/film-festival-review-just-next-door-neighbors-till-love-breaches-walls.html,twijmf0sa4,tt0118694
ava-duvernay,Ava DuVernay,5,Lumumba,2000,https://www.nytimes.com/2001/06/27/movies/film-review-an-african-leader-s-brief-blaze-of-glory.html,f8977df1c2,tt0246765
ava-duvernay,Ava DuVernay,6,Shoplifters,2018,https://www.nytimes.com/2018/11/22/movies/shoplifters-review.html,ex0viis2sb,tt8075192
ava-duvernay,Ava DuVernay,7,Teza,2009,https://www.nytimes.com/2010/04/02/movies/02teza.html,750ad59a02,tt1284592
ava-duvernay,Ava DuVernay,8,The Turin Horse,2012,https://www.nytimes.com/2012/02/10/movies/the-turin-horse-from-bela-tarr.html,fc23e26ff7,tt1316540
ava-duvernay,Ava DuVernay,9,Time,2020,https://www.nytimes.com/2020/10/08/movies/time-review.html,8wx20twcit,tt11416746
ava-duvernay,Ava DuVernay,10,Zero Dark Thirty,2012,https://www.nytimes.com/2012/12/18/movies/jessica-chastain-in-zero-dark-thirty.html,spxpx7vdzl,tt1790885
robert-eggers,Robert Eggers,1,Beau travail,2000,https://archive.nytimes.com/www.nytimes.com/library/film/092899ny-beau-film-review.html,336c97c530,tt0209933
robert-eggers,Robert Eggers,2,Burning,2018,https://www.nytimes.com/2018/10/25/movies/burning-review.html,8qe5rdfq5t,tt7282468
robert-eggers,Robert Eggers,3,Eternal Sunshine of the Spotless Mind,2004,https://www.nytimes.com/2004/03/19/movies/film-review-washing-that-girl-out-of-his-head.html,hn59fguprk,tt0338013
robert-eggers,Robert Eggers,4,Hard to Be a God,2013,https://www.nytimes.com/2015/01/30/movies/hard-to-be-a-god-aleksei-germans-last-film.html,c5f83416fe,tt2328813
robert-eggers,Robert Eggers,5,Mr. Turner,2014,https://www.nytimes.com/2014/12/19/movies/mr-turner-about-the-life-of-the-artist-j-m-w-turner.html,3mbb7uhtkr,tt2473794
robert-eggers,Robert Eggers,6,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
robert-eggers,Robert Eggers,7,Son of Saul,2015,https://www.nytimes.com/2015/12/18/movies/review-son-of-saul-revisits-life-and-death-in-auschwitz.html,4qus8wmnox,tt3808342
robert-eggers,Robert Eggers,8,The Piano Teacher,2001,https://www.nytimes.com/2002/03/29/movies/film-review-kinky-and-cruel-goings-on-in-the-conservatory.html,f4gai7utdy,tt0254686
robert-eggers,Robert Eggers,9,The Turin Horse,2012,https://www.nytimes.com/2012/02/10/movies/the-turin-horse-from-bela-tarr.html,fc23e26ff7,tt1316540
robert-eggers,Robert Eggers,10,There Will Be Blood,2007,https://www.nytimes.com/2007/12/26/movies/26bloo.html,k8ql8qrivp,tt0469494
alden-ehrenreich,Alden Ehrenreich,1,A Separation,2011,https://www.nytimes.com/2011/12/30/movies/a-separation-directed-by-asghar-farhadi-review.html,pisw6790f4,tt1832382
alden-ehrenreich,Alden Ehrenreich,2,A Serious Man,2009,https://www.nytimes.com/2009/10/02/movies/02serious.html,s9ylds2993,tt1019452
alden-ehrenreich,Alden Ehrenreich,3,Boyhood,2014,https://www.nytimes.com/2014/07/11/movies/movie-review-linklaters-boyhood-is-a-model-of-cinematic-realism.html,prsrxcz8tg,tt1065073
alden-ehrenreich,Alden Ehrenreich,4,Gett: The Trial of Viviane Amsalem,2015,https://www.nytimes.com/2015/02/13/movies/review-in-gett-the-trial-of-viviane-amsalem-a-woman-fights-for-her-freedom.html,398b21f559,tt3062880
alden-ehrenreich,Alden Ehrenreich,5,Krisha,2016,https://www.nytimes.com/2016/03/18/movies/review-krisha-a-family-drama-set-around-thanksgiving.html,amxdxg2g76,tt4266638
alden-ehrenreich,Alden Ehrenreich,6,Moonlight,2016,https://www.nytimes.com/2016/10/21/movies/moonlight-review.html,cihf2ofyv8,tt4975722
alden-ehrenreich,Alden Ehrenreich,7,The Royal Tenenbaums,2002,https://www.nytimes.com/2001/12/14/movies/film-review-please-do-not-feed-or-annoy-the-woebegone-prodigies.html,mekvvwdru8,tt0265666
alden-ehrenreich,Alden Ehrenreich,8,The Worst Person in the World,2021,https://www.nytimes.com/2022/02/03/movies/the-worst-person-in-the-world-review.html,8o2ghg6y0u,tt10370710
